level,title,type,description,source_id,community,degree,human_readable_id,id,size,graph_embedding,top_level_node_id,x,y
0,海洋工程,INDUSTRY,"海洋工程 refers to the industry that deals with the design, construction, and operation of structures and systems in marine environments",bec622312c7d50d15196290b6635711e,,0,534,3295be59128d451bb720c6688adc1e0b,0,,3295be59128d451bb720c6688adc1e0b,0,0
0,水下机器人,"PRODUCT, ROBOTICS","水下机器人 are robots designed for underwater operations, such as exploration, environmental monitoring, and construction",bec622312c7d50d15196290b6635711e,18,4,535,aca3eb8924ac494486fe0bfe892f7f2e,4,,aca3eb8924ac494486fe0bfe892f7f2e,0,0
0,关节机构,"PRODUCT, MECHANISM",关节机构 refers to the mechanical joints in robots that enable movement and flexibility,bec622312c7d50d15196290b6635711e,18,1,536,66689accdd974295b7eb779e43578748,1,,66689accdd974295b7eb779e43578748,0,0
0,刀具磨削机,"PRODUCT, EQUIPMENT","刀具磨削机 is a machine used for repairing and processing cutting tools, requiring precise control of the grinder's position and angle",c73034d6a6f91e79c6bd21fffa416202,3,5,537,6b49c78aa1524609ab7aa74aeaa3e01d,5,,6b49c78aa1524609ab7aa74aeaa3e01d,0,0
0,某工具制造厂,"ORGANIZATION, COMPANY",某工具制造厂 is a manufacturer that uses high-precision tool grinding machine equipment,c73034d6a6f91e79c6bd21fffa416202,3,1,538,7ff31ce54f424f0bbb297b0b3ba7c757,1,,7ff31ce54f424f0bbb297b0b3ba7c757,0,0
0,转台定位使天线对准信号发射器,"SCENE, ACTION",转台定位使天线对准信号发射器 is a specific action in a work position where the antenna is aligned with the signal transmitter,d788500a87babbf7fc609e78e060493d,6,1,539,bac51e00d486420c8e91e824d8e17411,1,,bac51e00d486420c8e91e824d8e17411,0,0
0,车载雷达转台,"EQUIPMENT, TECHNOLOGY",车载雷达转台 is a device used in the military industry for radar operations in vehicles,d788500a87babbf7fc609e78e060493d,6,4,540,4adee3aad6524a4aa4c4711c1ee05e64,4,,4adee3aad6524a4aa4c4711c1ee05e64,0,0
0,CANOPEN控制器,"COMPONENT, TECHNOLOGY",CANopen控制器 is a control component for managing the communication and operation of the radar turntable,d788500a87babbf7fc609e78e060493d,6,1,541,d034e4fd8ac849278e658daad1a1f033,1,,d034e4fd8ac849278e658daad1a1f033,0,0
0,新能源汽车充换电,"SCENE, ACTION",新能源汽车充换电 is a specific action or function in the context of electric vehicle charging and battery swapping,b82f227e2c7b3ab4e25187539ace1216,16,2,542,091e998370dd42d1b05ab0fcf6595a7e,2,,091e998370dd42d1b05ab0fcf6595a7e,0,0
0,汽车保养,INDUSTRY,汽车保养 refers to the industry of vehicle maintenance and service,b82f227e2c7b3ab4e25187539ace1216,16,2,543,1e6cabc18fab4c048281fd29d3044438,2,,1e6cabc18fab4c048281fd29d3044438,0,0
0,充电桩、换电站设备,"EQUIPMENT, APPLICATION",充电桩、换电站设备 are the equipment and facilities used for charging and battery swapping in electric vehicles,b82f227e2c7b3ab4e25187539ace1216,16,1,544,dc08f6d7398b4b798a3bdccf508a2ad4,1,,dc08f6d7398b4b798a3bdccf508a2ad4,0,0
0,可靠性、安全性、精度,"DESIGN_PRINCIPLE, REQUIREMENT",可靠性、安全性、精度 are key design principles and requirements for the operation and equipment in the scene of electric vehicle charging and battery swapping,b82f227e2c7b3ab4e25187539ace1216,16,1,545,1c7fd5af8d8041e186eae2431fc627cd,1,,1c7fd5af8d8041e186eae2431fc627cd,0,0
0,伺服电机、传感器、驱动器,COMPONENTS,伺服电机、传感器、驱动器 are components required to complete the target actions in the scene of electric vehicle charging and battery swapping,b82f227e2c7b3ab4e25187539ace1216,16,1,546,b16eda56dcec40f2b3e109fb9246bee3,1,,b16eda56dcec40f2b3e109fb9246bee3,0,0
0,全栈仪,"EQUIPMENT, TECHNOLOGY",全栈仪 is a device used in the surveying industry for terrain mapping,795a6efb4c07565e2cea3077eac4130a,7,1,547,43c68f9a86654a32a2215e23957ed184,1,,43c68f9a86654a32a2215e23957ed184,0,0
0,三维全栈仪,"EQUIPMENT, TECHNOLOGY",三维全栈仪 is a specific type of equipment used for three-dimensional mapping in the surveying industry,795a6efb4c07565e2cea3077eac4130a,7,8,548,1ba06fe2e86140a59bbc4f4e969d0f71,8,,1ba06fe2e86140a59bbc4f4e969d0f71,0,0
0,地形测绘,"ACTIVITY, PROCESS","地形测绘 is the process of mapping the physical features of the land, which is a key activity in the surveying industry",795a6efb4c07565e2cea3077eac4130a,7,2,549,36caa0a230c8422c8acb4dc62e35bb32,2,,36caa0a230c8422c8acb4dc62e35bb32,0,0
0,两轴,"COMPONENT, PART","两轴 refers to the two axes required in the equipment setup for terrain mapping, one for the base and one for pitch control",795a6efb4c07565e2cea3077eac4130a,16,5,550,09940fed9d154504948bba2df1789a50,5,,09940fed9d154504948bba2df1789a50,0,0
0,读数头,"COMPONENT, PART",读数头 is a reading head component of the encoder used in the equipment setup for terrain mapping,795a6efb4c07565e2cea3077eac4130a,4,1,551,4d6608557eed49368a6d09c7c5c664c5,1,,4d6608557eed49368a6d09c7c5c664c5,0,0
0,解码器,"COMPONENT, PART",解码器 is a decoder component used in the equipment setup for terrain mapping,795a6efb4c07565e2cea3077eac4130a,4,1,552,eb7c93eeb9dc41aab57d29e97ebb4951,1,,eb7c93eeb9dc41aab57d29e97ebb4951,0,0
0,栅尺,"COMPONENT, PART",栅尺 is a scale component of the encoder used in the equipment setup for terrain mapping,795a6efb4c07565e2cea3077eac4130a,4,1,553,3b6e2ac584b64847b53828c9d779fed3,1,,3b6e2ac584b64847b53828c9d779fed3,0,0
0,控制精度要高,DESIGN_REQUIREMENT,"控制精度要高 is a design requirement for the equipment setup in terrain mapping, indicating the need for high control accuracy",795a6efb4c07565e2cea3077eac4130a,7,1,554,e9b68002e035447baae848208cea5503,1,,e9b68002e035447baae848208cea5503,0,0
0,速度不快，速动波动要小,DESIGN_REQUIREMENT,"速度不快，速动波动要小 is a design requirement for the equipment setup in terrain mapping, indicating the need for slow speed with minimal speed fluctuation",795a6efb4c07565e2cea3077eac4130a,7,1,555,fe18353546824ca98294ce4be7b96e02,1,,fe18353546824ca98294ce4be7b96e02,0,0
0,抗扰动性要强,DESIGN_REQUIREMENT,"抗扰动性要强 is a design requirement for the equipment setup in terrain mapping, indicating the need for strong disturbance resistance",795a6efb4c07565e2cea3077eac4130a,7,1,556,0e9740e25f5a460c81318336e00ac880,1,,0e9740e25f5a460c81318336e00ac880,0,0
0,有零速阻尼的功能要求,DESIGN_REQUIREMENT,"有零速阻尼的功能要求 is a design requirement for the equipment setup in terrain mapping, indicating the need for zero-speed damping functionality",795a6efb4c07565e2cea3077eac4130a,7,1,557,b7cd9a62710849778fdadced0d754687,1,,b7cd9a62710849778fdadced0d754687,0,0
0,汽车制造,"INDUSTRY, MANUFACTURING","汽车制造 refers to the industry that produces vehicles, specifically mentioning the use of a device for screw tightening in the manufacturing process",429770fe8f393c34ddc5b3b06c00b11f,13,1,558,432a6b4962544200949421a96a405142,1,,432a6b4962544200949421a96a405142,0,0
0,自研开发板,"PRODUCT, TECHNOLOGY","自研开发板 is a custom-developed board that communicates over CAN bus, used as the main station in the screw tightening process",429770fe8f393c34ddc5b3b06c00b11f,16,1,559,d6700b360ac141d282cdb567414bf4ce,1,,d6700b360ac141d282cdb567414bf4ce,0,0
0,把手板,"PRODUCT, TOOL","把手板 is a component used in the screw tightening process, part of the secondary station",429770fe8f393c34ddc5b3b06c00b11f,16,1,560,c1b40a4039b44061a358e098867f7412,1,,c1b40a4039b44061a358e098867f7412,0,0
0,装配机构的多轴控制,"PRODUCT, TECHNOLOGY",装配机构的多轴控制 is a technology used for precise multi-axis control in the assembly of solar panels,5dd431defb92ab5537c35d879d857152,18,1,561,4643a7a319674adfb732b6f6122c7c64,1,,4643a7a319674adfb732b6f6122c7c64,0,0
0,太阳能电池板装配设备,"PRODUCT, EQUIPMENT",太阳能电池板装配设备 is a device used for assembling solar panel components accurately,5dd431defb92ab5537c35d879d857152,18,5,562,46e8056fb2ec4811ab33cb34a0dc9fb3,5,,46e8056fb2ec4811ab33cb34a0dc9fb3,0,0
0,移动平台,"PRODUCT, EQUIPMENT",移动平台 is a piece of equipment used in the assembly of solar panels for moving components,5dd431defb92ab5537c35d879d857152,18,2,563,8b57a9f43a1942a49b58cf881835f974,2,,8b57a9f43a1942a49b58cf881835f974,0,0
0,某太阳能设备公司,"ORGANIZATION, COMPANY",某太阳能设备公司 is a company that uses automation for the assembly of photovoltaic panels,5dd431defb92ab5537c35d879d857152,,1,564,f78b01b0d93948c283644ec58f7be74a,1,,f78b01b0d93948c283644ec58f7be74a,0,0
0,自动化灌装线,"PRODUCT, TECHNOLOGY",自动化灌装线 is a production line used for precise filling operations in the food industry,8757d4df4f6d7215159f27cbefe87143,4,7,565,8dbe8f9867e4448f998416c18923eac4,7,,8dbe8f9867e4448f998416c18923eac4,0,0
0,灌装机,"EQUIPMENT, TECHNOLOGY",灌装机 is a machine used in the food industry for the precise filling of containers,8757d4df4f6d7215159f27cbefe87143,4,2,566,fe8ea8bf1395434393e04e8f7a33025f,2,,fe8ea8bf1395434393e04e8f7a33025f,0,0
0,面粉设备,"PRODUCT, TECHNOLOGY","面粉设备 is used to process wheat into flour, involving components such as grinding rollers, conveyor belts, and sieving devices",2b27d987660b3fbe33f43bfab4ac6564,25,5,567,7d58b089bfc549e8951e91ad62541119,5,,7d58b089bfc549e8951e91ad62541119,0,0
0,磨辊,"PRODUCT, COMPONENT",磨辊 is a component in the flour production process that requires precise control for high-quality flour production,2b27d987660b3fbe33f43bfab4ac6564,25,1,568,1fa6d3118bd846c8837b5fa9fb78f262,1,,1fa6d3118bd846c8837b5fa9fb78f262,0,0
0,筛分装置,"PRODUCT, COMPONENT",筛分装置 is a component in the flour production process that requires precise control for high-quality flour production,2b27d987660b3fbe33f43bfab4ac6564,25,1,569,62c65bbae33c4ee9a21b61f6f454c4b4,1,,62c65bbae33c4ee9a21b61f6f454c4b4,0,0
0,某粮油厂,"ORGANIZATION, COMPANY",某粮油厂 is a manufacturer that produces flour using an automated production line,2b27d987660b3fbe33f43bfab4ac6564,,1,570,30b7034c4468473f98ee18d00ee73b33,1,,30b7034c4468473f98ee18d00ee73b33,0,0
0,全自动面粉生产线,"PRODUCT, TECHNOLOGY","全自动面粉生产线 is a production line that automates the process of flour production, enhancing quality and efficiency",2b27d987660b3fbe33f43bfab4ac6564,,1,571,00f78b85e5b84999a810e311e540037b,1,,00f78b85e5b84999a810e311e540037b,0,0
0,自动化纺织机,"PRODUCT, TECHNOLOGY","自动化纺织机 is a specialized machine used in the textile industry for precise control of yarn stretching and movement, aiming to improve fabric quality and production efficiency",193f87cf7e266aa933fcf9c3aab58025,1,3,572,3e460d9f011d4b0b9ccaae7b6a5202de,3,,3e460d9f011d4b0b9ccaae7b6a5202de,0,0
0,纺织行业,INDUSTRY,"纺织行业 refers to the sector involved in the production of textiles, including the use of machines like the 自动化纺织机",193f87cf7e266aa933fcf9c3aab58025,1,1,573,9d98dece22eb401aa1a5ce9c88c603f0,1,,9d98dece22eb401aa1a5ce9c88c603f0,0,0
0,驱动电机、皮带、编码器、工业控制器、伺服驱动器,"PRODUCT, COMPONENT","These are the components required for the 自动化纺织机 to function, including drive motors, belts, encoders, industrial controllers, and servo drives",193f87cf7e266aa933fcf9c3aab58025,1,1,574,81446ea789b24eaf9eab02dc07c3d984,1,,81446ea789b24eaf9eab02dc07c3d984,0,0
0,自动化印刷设备,"PRODUCT, TECHNOLOGY",自动化印刷设备 is a specialized machine used in the printing industry for precise printing tasks,51f5fa0deebff5b32f74d90b957de319,4,7,575,79f4b1c1b2be4cf7aa828846e20a4eb6,7,,79f4b1c1b2be4cf7aa828846e20a4eb6,0,0
0,印刷行业,INDUSTRY,"The entity known as ""印刷行业"" (Yìnshuāng hángyè), or the Printing Industry in English, is a sector deeply engaged in the production of various printed materials. This includes a wide range of products such as books, magazines, and other printed items that are integral to the dissemination of information and cultural content. The industry not only focuses on the physical creation of these materials but also encompasses the processes and technologies involved in printing. This includes the latest advancements in printing techniques, digital printing, and the integration of technology to enhance the quality and efficiency of printed products. The Printing Industry plays a crucial role in the global economy, serving as a bridge between content creation and distribution, and is continuously evolving to meet the demands of a digital age while maintaining the value of physical printed materials.","51f5fa0deebff5b32f74d90b957de319,ce7b5cb4e3fb4fd9a08453d18554c799",18,2,576,de04830d6e414fd5b39a9e90769d9452,2,,de04830d6e414fd5b39a9e90769d9452,0,0
0,印刷头,"PRODUCT, COMPONENT","The entity, known as ""\u5370\u5237\u5934"", is a critical component in various printing technologies, specifically within the manufacturing and logistics sector. It serves a pivotal role in the operation of printing machines, arc surface printing equipment, and screen printing machinery. Its primary function is to apply ink or other printing materials to the substrate or surface being printed. This versatile part ensures the transfer of ink with precision, facilitating high-quality printing across different applications. Its presence in multiple printing contexts highlights its importance in ensuring the efficiency and effectiveness of the printing process.","19c5a3d15d92b939549523842bf010df,51f5fa0deebff5b32f74d90b957de319,ce7b5cb4e3fb4fd9a08453d18554c799",18,3,577,69db426b97714835bf4937180774787a,3,,69db426b97714835bf4937180774787a,0,0
0,巡检机器人,"PRODUCT, TECHNOLOGY","巡检机器人 is a device used for real-time monitoring of equipment and the environment, achieving smooth movement and precise detection positioning through DC servo drive",c3025b9f170d4cb9a5794da27f609eb1,16,4,578,9c7bc862339d4a5bb21ee5154d9b33bb,4,,9c7bc862339d4a5bb21ee5154d9b33bb,0,0
0,医疗实验室搬运机器人,"PRODUCT, ROBOTICS",医疗实验室搬运机器人 is a type of robot designed for transporting items in medical laboratories,d9eda21d3e37948306b3b3c665150e73,16,5,579,17bad53a0ebe4569839e5e151ff78593,5,,17bad53a0ebe4569839e5e151ff78593,0,0
0,协作机器人检测工位,"WORKSTATION, SCENE",协作机器人检测工位 is a specific workstation where a collaborative robot performs quality inspection on products,7db76b99a4ad703f2ced3f3241ae2de7,16,5,580,53d98f08e7c74158b7318357b6c660b3,5,,53d98f08e7c74158b7318357b6c660b3,0,0
0,医疗机器人,"PRODUCT, TECHNOLOGY","医疗机器人 is a type of equipment used in the medical industry for assisting in surgeries and operations, achieving precise and flexible movements through multi-axis DC servo drives",98cdaf1813fc652ea5cff51372d95793,16,4,581,cd601f77419c403889aadeee591915b5,4,,cd601f77419c403889aadeee591915b5,0,0
0,摆臂电机,"MOTOR, COMPONENT",摆臂电机 is a motor component that moves the inspection camera to follow the motion of the medicine bottles,a20f67b391030e5cac0afe988906825f,6,2,582,0f564ebd53e940fba9d16674ac7bc038,2,,0f564ebd53e940fba9d16674ac7bc038,0,0
0,检测相机,"EQUIPMENT, TECHNOLOGY",检测相机 is the camera equipment used for inspecting the contents of medicine bottles,a20f67b391030e5cac0afe988906825f,6,2,583,7deb75816e4f473480e0c79ae99b5bf4,2,,7deb75816e4f473480e0c79ae99b5bf4,0,0
0,转塔,"MECHANISM, COMPONENT",转塔 is a mechanism that rotates at high speed to move the medicine bottles for inspection,a20f67b391030e5cac0afe988906825f,6,2,584,7f85b181f1184f77aeb3ea2155cf4027,2,,7f85b181f1184f77aeb3ea2155cf4027,0,0
0,药瓶,"PRODUCT, CONTAINER",药瓶 is the container that holds the medicine and is subject to inspection for impurities,a20f67b391030e5cac0afe988906825f,6,1,585,d148b2b2033048618f1a090a492a40a5,1,,d148b2b2033048618f1a090a492a40a5,0,0
0,灯检机,"INSPECTION MACHINE, EQUIPMENT",灯检机 is the machine used for inspecting medicine bottles for impurities,a20f67b391030e5cac0afe988906825f,6,2,586,4d839a10353e4144a26563b0966721d5,2,,4d839a10353e4144a26563b0966721d5,0,0
0,锂电制造生产线,"PRODUCT, TECHNOLOGY",锂电制造生产线 is a production line for manufacturing lithium batteries,"01c3b6319760663ac7c9a1cf2b1bd935,d89a41b98c4286f63b72a41c3ebea08d",8,3,587,521a862bb196488389f17c0b0f4b6f4d,3,,521a862bb196488389f17c0b0f4b6f4d,0,0
0,控制器+N*(驱动器+编码器+线圈)+导轨+M * （小车+磁栅+磁铁) +RFID系统,"PRODUCT, COMPONENT",控制器+n*(驱动器+编码器+线圈)+导轨+m * （小车+磁栅+磁铁) +RFID系统 is the combination of components required to complete the scene's objective actions,01c3b6319760663ac7c9a1cf2b1bd935,8,1,588,22ea3328fb6343f4ad2862495ea27640,1,,22ea3328fb6343f4ad2862495ea27640,0,0
0,艾美珈-CATL,"ORGANIZATION, COMPANY",艾美珈-CATL is a company that has implemented a similar scene's solution,01c3b6319760663ac7c9a1cf2b1bd935,8,1,589,3f9a2a2c1c0a424e8b4980ea9d48bdbe,1,,3f9a2a2c1c0a424e8b4980ea9d48bdbe,0,0
0,弧面丝印设备,"PRODUCT, TECHNOLOGY",弧面丝印设备 is a specialized equipment used for screen printing on curved surfaces,19c5a3d15d92b939549523842bf010df,18,4,590,aa2ec452728a4703ae1bdabe85b6c079,4,,aa2ec452728a4703ae1bdabe85b6c079,0,0
0,某包装公司,"ORGANIZATION, COMPANY","The company 某包装公司 specializes in providing comprehensive packaging solutions, particularly focusing on the use of advanced arc surface printing equipment. This technology is specifically utilized for printing high-quality graphics on curved containers, demonstrating the company's commitment to innovation and meeting the unique needs of their clients in the packaging industry.","19c5a3d15d92b939549523842bf010df,ce7b5cb4e3fb4fd9a08453d18554c799",,2,591,c5ddb31e0a9c4b2683e4631283dd505b,2,,c5ddb31e0a9c4b2683e4631283dd505b,0,0
