id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
353d91abc68648639d65a549e59b5cf3,CHUNK,"VERB, PROCESS","Chunk is a critical workflow step within the GraphRAG Indexing Pipeline, serving as a verb that signifies the division of data into smaller, more manageable pieces. This process is pivotal for handling large datasets by enabling more efficient and potentially parallel processing. Chunk refers to a segment of text or data that is processed as a discrete unit, a practice commonly employed in text analysis and information extraction workflows. By breaking down data into chunks, the system facilitates enhanced processing capabilities and optimizes resource utilization.",146,,"['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'
 '81031e23c0b000ee60cd9b06950f96cd' 'd19a57bca2c14fc9c2bf5058958380fd']","[ 0.01335709  0.00031011 -0.01157829 ... -0.03573998 -0.00796626
  0.03412781]"
7ce637e4f35b42e3a9f8272cab69cd22,EXTRACTGRAPH,"VERB, PROCESS","ExtractGraph is a pivotal workflow step within the GraphRAG Indexing Pipeline, serving as a verb that signifies the process of extracting graph structures from data. This process entails meticulously identifying relationships, entities, and patterns within the data to construct a comprehensive graph representation. Through ExtractGraph, the pipeline is able to uncover and map the intricate connections and structures inherent in the data, facilitating a deeper understanding and analysis of the information at hand.",147,,['81031e23c0b000ee60cd9b06950f96cd' 'd19a57bca2c14fc9c2bf5058958380fd'],"[ 1.81221589e-03  5.52326534e-03 -5.06018810e-02 ... -5.98469526e-02
 -3.14483259e-05  6.86881170e-02]"
4d999d7744b04a998475f8f8531589f0,EMBEDDOCUMENTS,"VERB, PROCESS","EmbedDocuments is a critical workflow step within the GraphRAG Indexing Pipeline, serving as a verb that signifies the process of embedding documents into a vector space. This step is pivotal for converting documents into numerical representations, a transformation that facilitates advanced tasks such as document similarity analysis and information retrieval. By embedding documents, the system enables more sophisticated machine learning applications and enhances the efficiency of information retrieval processes.",148,,['81031e23c0b000ee60cd9b06950f96cd' 'd19a57bca2c14fc9c2bf5058958380fd'],"[-0.0055661  -0.01078598  0.00906082 ... -0.01337014 -0.02236582
  0.02472123]"
9a6f414210e14841a5b0e661aedc898d,GENERATEREPORTS,"VERB, PROCESS","GenerateReports is a pivotal workflow step within the GraphRAG Indexing Pipeline, serving as a verb that encapsulates the process of generating comprehensive reports based on the processed data. This critical phase involves a multifaceted approach to data analysis, encompassing the summarization of data, the identification of trends, and the provision of insightful observations. The reports created during the GenerateReports step are designed to consolidate findings, offer analytical insights, and meticulously document the outcomes of various data processing tasks, thereby facilitating a deeper understanding of the data's implications and enabling informed decision-making.",149,,['81031e23c0b000ee60cd9b06950f96cd' 'd19a57bca2c14fc9c2bf5058958380fd'],"[-0.01626803  0.01011514 -0.0133646  ... -0.03382793  0.01602604
  0.00061895]"
db541b7260974db8bac94e953009f60e,EMBEDGRAPH,"VERB, PROCESS","EmbedGraph is a critical workflow step within the GraphRAG Indexing Pipeline, serving as a verb that signifies the process of embedding graph structures into a vector space. This transformation is pivotal for converting graph data into numerical representations, thereby facilitating the application of machine learning algorithms to graph-based information. The ability to embed graphs in a vector space enhances the potential for tasks such as graph similarity analysis and graph-based information retrieval, making EmbedGraph a versatile and essential component in the processing and analysis of graph data.",150,,['81031e23c0b000ee60cd9b06950f96cd' 'd19a57bca2c14fc9c2bf5058958380fd'],"[ 0.00178599  0.00868711 -0.00759598 ... -0.01246623  0.01016343
  0.00625237]"
f2ff8044718648e18acef16dd9a65436,ENTITYRESOLUTION,"VERB, PROCESS","EntityResolution is a critical workflow step within the GraphRAG Indexing Pipeline, designed to enhance data integrity and coherence. This process involves meticulously identifying and merging duplicate entities, ensuring that each unique entity is accurately represented within the system. Additionally, EntityResolution addresses ambiguities in data by disambiguating entities with similar names, thereby facilitating more precise and effective data analysis. Through these operations, EntityResolution plays a pivotal role in streamlining the indexing process and optimizing the overall performance of the GraphRAG system.",151,,['81031e23c0b000ee60cd9b06950f96cd' 'd19a57bca2c14fc9c2bf5058958380fd'],"[-0.02157078  0.01644404  0.00821703 ... -0.00900084 -0.00357424
  0.02210246]"
00d785e7d76b47ec81b508e768d40584,SAMPLE WORKFLOW DAG,"CONCEPT, DIAGRAM",Sample Workflow DAG is a visual representation of a directed acyclic graph (DAG) that shows the dependencies between different workflows in the GraphRAG Indexing Pipeline.,152,,['d19a57bca2c14fc9c2bf5058958380fd'],"[-0.00101017  0.01403495  0.01589909 ... -0.03747886  0.04218943
  0.03503307]"
87915637da3e474c9349bd0ae604bd95,DATAFRAME MESSAGE FORMAT,"CONCEPT, FORMAT","Dataframe Message Format is the primary unit of communication between workflows and workflow steps in the GraphRAG Indexing Pipeline. It is an instance of pandas.DataFrame, which facilitates data-centric and table-centric data processing.",153,,['d19a57bca2c14fc9c2bf5058958380fd'],"[ 0.02156643 -0.00124161  0.00864622 ... -0.0087313  -0.0028859
  0.03918099]"
8f1eba29f39e411188200bf0d14628ec,LLM CACHING,"CONCEPT, TECHNIQUE","LLM Caching is a technique used in the GraphRAG library to improve the resilience of the indexer to network issues. It involves caching the results of Large Language Model (LLM) interactions to avoid reprocessing the same input set, thus saving resources and improving efficiency.",154,,['d19a57bca2c14fc9c2bf5058958380fd'],"[ 0.03416723  0.04093343 -0.02442959 ...  0.00535014 -0.04278222
  0.07478616]"
7282c73622b8408e97289d959faff483,GRAPHRAG LIBRARY,"SOFTWARE, TOOL","The GraphRAG library is a software tool designed specifically for Large Language Model (LLM) interactions. It is equipped with features to handle common issues encountered when working with LLM APIs, such as network latency and throttling errors. The library includes a caching mechanism to improve the efficiency and reliability of LLM interactions.",155,,['6335601c6ec22bd6f15c8b69c26f854b'],"[ 0.04113775  0.02477548 -0.02470827 ...  0.02108976 -0.04505522
  0.03643138]"
3deb220d31f74103aa44870a36a63220,LLM INTERACTIONS,"PROCESS, COMMUNICATION","LLM interactions refer to the communication and data exchange between a system and Large Language Models (LLMs). These interactions can be affected by network latency, throttling, and other errors, which can lead to decreased performance and reliability. Caching is used to mitigate these issues and improve the efficiency of the interactions.",156,,['6335601c6ec22bd6f15c8b69c26f854b'],"[ 0.01716517  0.03763517 -0.0116014  ...  0.02002803 -0.0479426
  0.04886822]"
af7a1584dd15492cb9a4940e285f57fc,CACHING,"TECHNIQUE, STRATEGY","Caching is a technique used in the GraphRAG library to store and reuse results from LLM interactions. When a completion request is made with the same input set (prompt and tuning parameters), the library checks if a cached result exists and returns it if available. This strategy enhances the system's resilience to network issues, ensures idempotency, and provides a more efficient end-user experience.",157,,['6335601c6ec22bd6f15c8b69c26f854b'],"[ 0.0334032   0.01825484 -0.01691001 ... -0.01563356 -0.01333282
  0.04054397]"
6e8d9029ce4e4ea182367173ab2c7bbf,LOCAL TO GLOBAL GRAPH RAG APPROACH,"METHOD, APPROACH","The Local to Global Graph RAG (Retrieval-Augmented Generation) Approach is a method designed for query-focused summarization tasks. It enables large language models to answer questions over private and/or previously unseen document collections by retrieving relevant information. The approach is particularly suited for global questions that require summarization of an entire text corpus, such as identifying main themes in a dataset. It combines the strengths of retrieval tasks and query-focused summarization methods, scaling to handle both the generality of user questions and the quantity of source text to be indexed.",158,,['f76c18c7582167c3626f8741c2c9374f'],"[ 0.02706639  0.02827951 -0.01183265 ... -0.01139855 -0.01106002
  0.04012558]"
cbf232211e7d4eb6abdbe182f71c2cf0,RETRIEVAL-AUGMENTED GENERATION (RAG),"TECHNIQUE, TOOL","Retrieval-Augmented Generation (RAG) is a sophisticated technique designed to empower large language models with the ability to answer questions by accessing and retrieving pertinent information from an external knowledge source. This method is particularly effective in addressing queries over private or previously unseen document collections, making it a valuable tool for information retrieval in specialized domains. RAG operates by identifying local regions of text within the dataset that are relevant to the question at hand, providing the necessary context for generating accurate responses. However, it is important to note that RAG may face challenges when confronted with global questions that demand a comprehensive summary of an entire text corpus, as these tasks are inherently query-focused and require a broader scope of analysis. Despite this limitation, RAG remains a well-established approach for answering user questions over extensive datasets by skillfully retrieving and leveraging the most pertinent information.",159,,['c7669e6a1add9a2829b09196256b1492' 'f76c18c7582167c3626f8741c2c9374f'],"[ 0.00150714  0.01432533 -0.00992352 ...  0.00799023  0.00978377
  0.02642541]"
bb0cff774a4440b289cc6f3b929fe13c,QUERY-FOCUSED SUMMARIZATION (QFS),"TECHNIQUE, TOOL","Query-Focused Summarization (QFS) is a specialized summarization task introduced by Dang in 2006, designed to generate natural language summaries in direct response to user queries. Unlike generic summarization methods, QFS focuses on producing abstractive summaries that go beyond simple concatenations of text excerpts, aiming to provide relevant information tailored to specific queries. This technique is particularly useful for summarization tasks that require a comprehensive understanding of an entire text corpus, such as identifying main themes. However, QFS methods can struggle with scalability when dealing with the vast quantities of text indexed by typical Retrieval-Augmented Generation (RAG) systems. Despite this challenge, QFS remains a valuable tool for generating concise, query-specific summaries that enhance information retrieval and comprehension.",160,,"['85eff07c379a9dc24db0edb983acf3c9' 'c7669e6a1add9a2829b09196256b1492'
 'f76c18c7582167c3626f8741c2c9374f']","[ 0.02336246 -0.00148982  0.0121104  ... -0.00506819  0.00675076
  0.0510082 ]"
ce55841ebfdd47008bab8c258f10372e,ENTITY KNOWLEDGE GRAPH,"DATA STRUCTURE, CONCEPT","The ENTITY KNOWLEDGE GRAPH is a sophisticated data structure that encapsulates entities and their interconnections, extracted from source documents. This graph is a fundamental component in the initial phase of both the Graph RAG approach and the graph-based text indexing process. Its primary function is to facilitate the identification of closely-related entities, enabling the creation of comprehensive community summaries for clusters of these entities. Through this structure, insights into the relationships and dynamics within specialized professional networks, such as those in the Motor Control and Drive Systems domain, can be gleaned, aiding in the discovery of collaboration opportunities and knowledge gaps.",161,,['b149708d0b4ac3ff417565739ea6b03b' 'f76c18c7582167c3626f8741c2c9374f'],"[ 0.01812324  0.03987738  0.004342   ...  0.01958984 -0.04939616
  0.03552104]"
6090e736374d45fd84f0e4610a314f8f,GRAPH-BASED TEXT INDEX,"METHOD, TECHNOLOGY",A graph-based text index is a method for organizing and querying text data that involves creating an entity knowledge graph from source documents and generating community summaries for groups of closely-related entities to improve the comprehensiveness and diversity of generated answers to questions. This method is particularly effective for global sensemaking questions over datasets in the 1 million token range.,162,,['b149708d0b4ac3ff417565739ea6b03b'],"[ 0.02323037  0.00584847  0.00429243 ... -0.01471974 -0.01179018
  0.00952839]"
0e8d921ccd8d4a8594b65b7fd19f7120,GLOBAL SENSEMAKING QUESTIONS,"QUERY, INFORMATION NEED","Global sensemaking questions are a class of questions that require understanding connections among people, places, and events in order to anticipate their trajectories and act effectively. They are typically asked over datasets in the 1 million token range and are used to test the effectiveness of the graph-based text index method.",163,,['b149708d0b4ac3ff417565739ea6b03b'],"[ 0.03408881  0.03288962 -0.04434066 ... -0.00906944 -0.03771987
  0.00933553]"
